SECOND_GAME	GAME_DATE	PLAYER_NAME	AVG_ASSISTS_PER36	ASSISTS_PER36	CHANGE_IN_AP36	COMBINED_MINUTES
25307	15-APR-13	Shawn Marion	2.2772322448047499429093400319707695821	3.27272727272727272727272727272727272727	0.99549502792252278436338724075650314517	64
25310	15-APR-13	Chris Kaman	1.79679144385026737967914438502673796791	0	-1.79679144385026737967914438502673796791	45
25306	15-APR-13	Dirk Nowitzki	2.4627384842415937598819437124486138927	3.08571428571428571428571428571428571429	0.62297580147269195440377057326567182159	62
25309	15-APR-13	Mike James	5.95114006514657980456026058631921824104	4	-1.95114006514657980456026058631921824104	46
25312	15-APR-13	Darren Collison	5.71689294458045849098597818829290006677	5.53846153846153846153846153846153846154	-0.17843140611892002944751664983136160523	55
25313	15-APR-13	Brandan Wright	0.9944751381215469613259668508287292817672	0	-0.9944751381215469613259668508287292817672	45
25311	15-APR-13	Vince Carter	3.03003918154114061819764910753156290814	4.96551724137931034482758620689655172414	1.935478059838169726629937099364988816	51
25340	15-APR-13	Isaiah Thomas	6.35572084882957777291621089477138481733	2.57142857142857142857142857142857142857	-3.78429227740100634434478232334281338876	56
25343	15-APR-13	John Salmons	3.26584559927906278161610093121057374587	4.5	1.23415440072093721838389906878942625413	50
25342	15-APR-13	DeMarcus Cousins	3.87949858471492114840274969672462596037	2.88	-0.99949858471492114840274969672462596037	47
25341	15-APR-13	Jason Thompson	1.3097276264591439688715953307392996109	0	-1.3097276264591439688715953307392996109	47
25348	15-APR-13	Patrick Patterson	1.91876939684253137228444204560788017811	1.63636363636363636363636363636363636364	-0.28240576047889500864807840924424381447	49
25347	15-APR-13	Cole Aldrich	2.12057063966866083755177174413253566498	0	-2.12057063966866083755177174413253566498	49
25345	15-APR-13	Jimmer Fredette	4.16489361702127659574468085106382978723	2.88	-1.28489361702127659574468085106382978723	46
25346	15-APR-13	Travis Outlaw	1.54736842105263157894736842105263157895	4.5	2.95263157894736842105263157894736842105	42
25382	15-APR-13	James Harden	7.35643324448752120184153137872546644052	2.11764705882352941176470588235294117647	-5.23878618566399179007682549637252526405	66
25380	15-APR-13	Chandler Parsons	3.32374622356495468277945619335347432024	6.3	2.97625377643504531722054380664652567976	67
25383	15-APR-13	Omer Asik	1.14599341383095499451152579582875960483	2.57142857142857142857142857142857142857	1.42543515759761643405990277559981182374	40
25381	15-APR-13	Jeremy Lin	5.95339641293602598503036294308713458551	4	-1.95339641293602598503036294308713458551	62
25385	15-APR-13	Carlos Delfino	3.16962843295638126009693053311793214863	2.32258064516129032258064516129032258064	-0.84704778779509093751628537182760956799	56
25386	15-APR-13	Terrence Jones	1.64535464535464535464535464535464535465	1.24137931034482758620689655172413793104	-0.40397533500981776843845809363050742361	49
25404	15-APR-13	Danny Green	2.34872979214780600461893764434180138568	1.89473684210526315789473684210526315789	-0.45399295004254284672420080223653822779	55
25403	15-APR-13	Tiago Splitter	2.42334271819810596365497824417711799335	3.78947368421052631578947368421052631579	1.36613096601242035213449544003340832244	48
25407	15-APR-13	Gary Neal	2.83990719257540603248259860788863109049	6.92307692307692307692307692307692307692	4.08316973050151704444047831518829198643	54
25401	15-APR-13	Matt Bonner	1.56601842374616171954964176049129989765	0	-1.56601842374616171954964176049129989765	53
25402	15-APR-13	DeJuan Blair	1.9873817034700315457413249211356466877	0	-1.9873817034700315457413249211356466877	44
25400	15-APR-13	Cory Joseph	4.36435513095042002964915170482622302751	8.72727272727272727272727272727272727273	4.36291759632230724307812102244650424522	40
25536	17-APR-13	Amir Johnson	2.41044234952864394488759970993473531545	3.13043478260869565217391304347826086957	0.71999243308005170728631333354352555412	59
25534	17-APR-13	Jonas Valan�?iūnas	0.9619178424272693220127356723685853414916	0	-0.9619178424272693220127356723685853414916	62
25533	17-APR-13	DeMar DeRozan	3.71777568975826428632442128640984026651	2.48275862068965517241379310344827586207	-1.23501706906860911391062818296156440444	57
25535	17-APR-13	Rudy Gay	2.77599575146043547530536378120021242698	2.76923076923076923076923076923076923077	-0.00676498222966624453613301196944319621	53
25537	17-APR-13	Kyle Lowry	7.20198401763571231744282171397079085147	13.09090909090909090909090909090909090909	5.88892507327337859164808737693830005762	49
25540	17-APR-13	Quincy Acy	1.43849569078088273700705144946461217028	1.44	0.00150430921911726299294855053538782972	47
25539	17-APR-13	John Lucas	4.39844357976653696498054474708171206226	5.53846153846153846153846153846153846154	1.14001795869500149655791679137982639928	47
25550	17-APR-13	Johan Petro	1.61194029850746268656716417910447761194	3.6	1.98805970149253731343283582089552238806	41
25543	17-APR-13	John Jenkins	2.33968804159445407279029462738301559792	2.76923076923076923076923076923076923077	0.42954272763631515797893614184775363285	67
25548	17-APR-13	Anthony Tolliver	1.50419697817571348628987129266927811975	0	-1.50419697817571348628987129266927811975	60
25545	17-APR-13	Shelvin Mack	6.1122886133032694475760992108229988726	4.11428571428571428571428571428571428571	-1.99800289901755516186181349653728458689	62
25544	17-APR-13	Mike Scott	2.0832929782082324455205811138014527845	1	-1.0832929782082324455205811138014527845	63
25549	17-APR-13	Dahntay Jones	1.42788461538461538461538461538461538461	2.25	0.82211538461538461538461538461538461539	57
25760	17-APR-13	Will Barton	3.54421662231961183283768977930818594459	3	-0.54421662231961183283768977930818594459	88
25761	17-APR-13	Damian Lillard	6.24106929747792187127058636327472352614	2.84210526315789473684210526315789473684	-3.3989640343200271344284811001168287893	78
25762	17-APR-13	Victor Claver	2.04842615012106537530266343825665859564	3.1764705882352941176470588235294117647	1.12804443811422874234439538527275316906	69
25765	17-APR-13	Meyers Leonard	1.91217459900078885090717854325532474362	0	-1.91217459900078885090717854325532474362	59
25764	17-APR-13	J.J. Hickson	1.60707517372078332280480101073910296905	0	-1.60707517372078332280480101073910296905	47
25766	17-APR-13	Joel Freeland	1.30280649926144756277695716395864106352	2.25	0.94719350073855243722304283604135893648	44
25714	17-APR-13	Blake Griffin	4.73452924318012949793015603439125358242	2.32258064516129032258064516129032258064	-2.41194859801883917534951087310093100178	58
25716	17-APR-13	Caron Butler	1.86006458557588805166846071044133476857	0	-1.86006458557588805166846071044133476857	47
25713	17-APR-13	Chris Paul	10.63221884498480243161094224924012158055	11.31428571428571428571428571428571428571	0.68206686930091185410334346504559270516	60
25715	17-APR-13	DeAndre Jordan	1.09220116618075801749271137026239067055	0	-1.09220116618075801749271137026239067055	54
25718	17-APR-13	Jamal Crawford	3.40654205607476635514018691588785046729	6.96774193548387096774193548387096774194	3.56119987940910461260174856798311727465	55
25719	17-APR-13	Matt Barnes	2.51795841209829867674858223062381852552	1.44	-1.07795841209829867674858223062381852552	42
25956	30-OCT-13	Arron Afflalo	2.55184770436730123180291153415453527436	4.3902439024390243902439024390243902439	1.83839619807172315844099090486985496954	74
25954	30-OCT-13	Nikola Vu�?ević	2.66666666666666666666666666666666666667	2.34782608695652173913043478260869565217	-0.3188405797101449275362318840579710145	77
25955	30-OCT-13	Jameer Nelson	7.21235317407945097004091329022040385377	7.02439024390243902439024390243902439024	-0.18796293017701194565066938778137946353	72
25958	30-OCT-13	Jason Maxiell	0.9604001667361400583576490204251771571488	0	-0.9604001667361400583576490204251771571488	43
25957	30-OCT-13	Moe Harkless	1.34753815145407428735963144255686726173	1.89473684210526315789473684210526315789	0.54719869065118887053510539954839589616	43
25961	30-OCT-13	E'Twaun Moore	3.18720548336427245466228759103241467942	0	-3.18720548336427245466228759103241467942	47
25959	30-OCT-13	Victor Oladipo	4.18248433991253988890202103770239924359	3.89189189189189189189189189189189189189	-0.2905924480206479970101291458105073517	60
25974	30-OCT-13	Paul George	3.72604848018468641785302039245863793767	4.61538461538461538461538461538461538462	0.88933613519992896676236422292597744695	75
25973	30-OCT-13	Lance Stephenson	4.49392056201026749527154823020805187787	3.51219512195121951219512195121951219512	-0.98172544005904798307642627898853968275	77
25976	30-OCT-13	David West	3.96981731532962668784749801429706115965	5.45454545454545454545454545454545454545	1.4847281392158278576070474402483933858	64
25975	30-OCT-13	George Hill	4.45102659037361157859306630764052507573	4	-0.45102659037361157859306630764052507573	65
25977	30-OCT-13	Roy Hibbert	1.61453905906492745126777077531877473252	1.63636363636363636363636363636363636364	0.02182457729870891236859286104486163112	49
25978	30-OCT-13	Ian Mahinmi	1.33257790368271954674220963172804532578	0	-1.33257790368271954674220963172804532578	41
25852	30-OCT-13	LeBron James	7.23361777491547254870391241345999033972	12.64864864864864864864864864864864864865	5.41503087373317609994473623518865830893	75
25853	30-OCT-13	Chris Bosh	1.90158013544018058690744920993227990971	1.05882352941176470588235294117647058823	-0.84275660602841588102509626875580932148	65
25854	30-OCT-13	Mario Chalmers	5.25392354124748490945674044265593561368	4.64516129032258064516129032258064516129	-0.60876225092490426429545012007529045239	58
25857	30-OCT-13	Ray Allen	2.56076555023923444976076555023923444976	1.28571428571428571428571428571428571429	-1.27505126452494873547505126452494873547	54
25859	30-OCT-13	Shane Battier	1.43166023166023166023166023166023166023	0	-1.43166023166023166023166023166023166023	46
25858	30-OCT-13	Norris Cole	4.51532349602724177071509648127128263337	4	-0.51532349602724177071509648127128263337	48
26097	30-OCT-13	Pau Gasol	3.89178311906092789267747344885410844047	4.69565217391304347826086956521739130435	0.80386905485211558558339611636328286388	47
26096	30-OCT-13	Steve Blake	6.60198120396240792481584963169926339853	4.5	-2.10198120396240792481584963169926339853	54
26099	30-OCT-13	Nick Young	1.66026587887740029542097488921713441654	1.8	0.13973412112259970457902511078286558346	42
26102	30-OCT-13	Jordan Farmar	6.66173205033308660251665433012583271651	6.92307692307692307692307692307692307692	0.26134487274383647440642259295109036041	53
26101	30-OCT-13	Xavier Henry	1.52872606161532056619483763530391340549	1	-0.52872606161532056619483763530391340549	62
26098	30-OCT-13	Jodie Meeks	1.90855719622842910514143390855719622843	0	-1.90855719622842910514143390855719622843	48
26103	30-OCT-13	Wes Johnson	1.60709686650450708255830590928602088997	4.32	2.71290313349549291744169409071397911003	46
26120	31-OCT-13	Carmelo Anthony	2.89915277398196228477726154687072970757	5.14285714285714285714285714285714285714	2.24370436887518057236559559598641314957	80
26128	31-OCT-13	Pablo Prigioni	5.78590078328981723237597911227154046997	6.54545454545454545454545454545454545454	0.75955376216472822216947543318300498457	48
26121	31-OCT-13	Raymond Felton	5.46196345091372715682107947301317467063	5.83783783783783783783783783783783783784	0.37587438692411068101675836482466316721	71
26124	31-OCT-13	Iman Shumpert	2.57007209425004395990856339018814840865	1.44	-1.13007209425004395990856339018814840865	58
26122	31-OCT-13	Tyson Chandler	1.27359586830213040671400903808908973531	2	0.72640413169786959328599096191091026469	68
26126	31-OCT-13	Metta World Peace	1.74340440910733646548608601373328514637	1.56521739130434782608695652173913043478	-0.17818701780298863939912949199415471159	41
26123	31-OCT-13	Andrea Bargnani	1.44257602862254025044722719141323792487	1.44	-0.00257602862254025044722719141323792487	42
26125	31-OCT-13	Tim Hardaway Jr.	2.4039376538146021328958162428219852338	0	-2.4039376538146021328958162428219852338	42
26140	31-OCT-13	Klay Thompson	2.52830815208367922961979080192595052299	0.9473684210526315789473684210526315789468	-1.58093973103104765067242238087331894404	69
26139	31-OCT-13	Andre Iguodala	4.71839140962206548057690283187703968839	9.20930232558139534883720930232558139535	4.49091091595932986826030647044854170696	71
26142	31-OCT-13	David Lee	2.96844993141289437585733882030178326475	2.48275862068965517241379310344827586207	-0.48569131072323920344354571685350740268	56
26141	31-OCT-13	Stephen Curry	7.52146713514439969149027337389664924158	8.52631578947368421052631578947368421052	1.00484865432928451903604241557703496894	62
26143	31-OCT-13	Andrew Bogut	3.18520008043434546551377438166096923386	0	-3.18520008043434546551377438166096923386	46
26144	31-OCT-13	Draymond Green	5.90194649734568543770167586135109815759	1.71428571428571428571428571428571428571	-4.18766078305997115198739014706538387188	40
26403	01-NOV-13	DeAndre Jordan	1.09220116618075801749271137026239067055	1.16129032258064516129032258064516129032	0.06908915639988714379761121038277061977	72
26402	01-NOV-13	Chris Paul	10.63221884498480243161094224924012158055	10	-0.63221884498480243161094224924012158055	73
26401	01-NOV-13	Blake Griffin	4.73452924318012949793015603439125358242	5.26829268292682926829268292682926829268	0.53376343974669977036252689243801471026	75
26405	01-NOV-13	Jared Dudley	2.97087378640776699029126213592233009709	0	-2.97087378640776699029126213592233009709	57
26404	01-NOV-13	J.J. Redick	2.87223506107626279300099042588312974579	2.57142857142857142857142857142857142857	-0.30080648964769136442956185445455831722	56
26406	01-NOV-13	Jamal Crawford	3.40654205607476635514018691588785046729	1.63636363636363636363636363636363636364	-1.77017841971112999150382327952421410365	45
26407	01-NOV-13	Matt Barnes	2.51795841209829867674858223062381852552	4.90909090909090909090909090909090909091	2.39113249699261041416050867846709056539	40
26445	02-NOV-13	Tristan Thompson	1.05290322580645161290322580645161290322	0	-1.05290322580645161290322580645161290322	70
26446	02-NOV-13	Kyrie Irving	5.89585773613033755723565115536151634544	5.29411764705882352941176470588235294118	-0.60174008907151402782388644947916340426	65
26447	02-NOV-13	Anderson Varejao	2.79611650485436893203883495145631067961	0	-2.79611650485436893203883495145631067961	58
26448	02-NOV-13	Dion Waiters	3.54955414012738853503184713375796178344	0	-3.54955414012738853503184713375796178344	43
26451	02-NOV-13	C.J. Miles	1.47592563165421897346257746702685523598	3.78947368421052631578947368421052631579	2.31354805255630734232689621718367107981	48
26450	02-NOV-13	Jarrett Jack	6.50590075359021754585525380349779610408	4.5	-2.00590075359021754585525380349779610408	52
26452	02-NOV-13	Alonzo Gee	1.72252747252747252747252747252747252747	2	0.27747252747252747252747252747252747253	43
26490	02-NOV-13	Kemba Walker	5.76025181428696336451866748273148552942	0	-5.76025181428696336451866748273148552942	65
26492	02-NOV-13	Bismack Biyombo	0.8642082429501084598698481561822125813456	0	-0.8642082429501084598698481561822125813456	63
26493	02-NOV-13	Michael Kidd-Gilchrist	1.59483643831597476895995305853014522517	2.11764705882352941176470588235294117647	0.5228106205075546428047528238227959513	54
26494	02-NOV-13	Josh McRoberts	4.47784400103653796320290230629696812646	4.8	0.32215599896346203679709769370303187354	44
26491	02-NOV-13	Gerald Henderson	2.66959626476242790442186212578961823675	1.33333333333333333333333333333333333333	-1.33626293142909457108852879245628490342	55
26496	02-NOV-13	Jeffery Taylor	1.58369098712446351931330472103004291846	1.44	-0.14369098712446351931330472103004291846	47
26495	02-NOV-13	Ramon Sessions	5.35788024776324845147969717825189263592	6.35294117647058823529411764705882352941	0.99506092870733978381442046880693089349	54
26502	02-NOV-13	Anthony Davis	1.99700149925037481259370314842578710645	3.89189189189189189189189189189189189189	1.89489039264151707929818874346610478544	75
26503	02-NOV-13	Jrue Holiday	7.48016475178842401907652287014957728159	9	1.51983524821157598092347712985042271841	66
26506	02-NOV-13	Eric Gordon	3.22420707254830477579292745169522420707	3.42857142857142857142857142857142857143	0.20436435602312379563564397687620436436	49
26504	02-NOV-13	Jason Smith	1.87474191328286304198210598761183757743	0	-1.87474191328286304198210598761183757743	53
26508	02-NOV-13	Anthony Morrow	1.20781171757636454682023034551827741612	3.27272727272727272727272727272727272727	2.06491555515090818045249692720899531115	40
26507	02-NOV-13	Tyreke Evans	6.07348873962860529435005926511260371395	8.12903225806451612903225806451612903226	2.05554351843591083468219879940352531831	48
26479	02-NOV-13	Evan Turner	4.95009166836422896720309635363617844775	2.76923076923076923076923076923076923077	-2.18086089913345973643386558440540921698	74
26482	02-NOV-13	James Anderson	2.50549450549450549450549450549450549451	2.4	-0.10549450549450549450549450549450549451	64
26481	02-NOV-13	Spencer Hawes	3.29499829874106839060905069751616195985	2.4	-0.89499829874106839060905069751616195985	63
26483	02-NOV-13	Thaddeus Young	2.11648712798977542450246485302172722293	2.48275862068965517241379310344827586207	0.36627149269987974791132825042654863914	61
26480	02-NOV-13	Michael Carter-Williams	6.32061068702290076335877862595419847328	9.72972972972972972972972972972972972973	3.40911904270682896637095110377553125645	69
26484	02-NOV-13	Tony Wroten	5.22358930844293593551124310564276622826	0	-5.22358930844293593551124310564276622826	42
26535	02-NOV-13	DeMar DeRozan	3.71777568975826428632442128640984026651	5.14285714285714285714285714285714285714	1.42508145309887857081843585644730259063	72
26536	02-NOV-13	Kyle Lowry	7.20198401763571231744282171397079085147	4.23529411764705882352941176470588235294	-2.96668989998865349391340994926490849853	68
26537	02-NOV-13	Amir Johnson	2.41044234952864394488759970993473531545	3.27272727272727272727272727272727272727	0.86228492319862878238512756279253741182	66
26534	02-NOV-13	Rudy Gay	2.77599575146043547530536378120021242698	0	-2.77599575146043547530536378120021242698	67
26539	02-NOV-13	Landry Fields	2.05541561712846347607052896725440806045	5.14285714285714285714285714285714285714	3.08744152572867938107232817560273479669	51
26546	02-NOV-13	Caron Butler	1.86006458557588805166846071044133476857	0	-1.86006458557588805166846071044133476857	52
26545	02-NOV-13	Gary Neal	2.83990719257540603248259860788863109049	5.53846153846153846153846153846153846154	2.69855434588613242905586293057290737105	52
26547	02-NOV-13	Ersan Ilyasova	1.82814445828144458281444582814445828144	3	1.17185554171855541718555417185554171856	47
26549	02-NOV-13	O.J. Mayo	4.08240408240408240408240408240408240408	8.72727272727272727272727272727272727273	4.64486864486864486864486864486864486865	56
26548	02-NOV-13	Larry Sanders	1.58520475561426684280052840158520475561	1.63636363636363636363636363636363636364	0.05115888074936952083583523477843160803	40
26553	02-NOV-13	Zaza Pachulia	3.24846190250828206341694273544723142452	0	-3.24846190250828206341694273544723142452	44
26544	02-NOV-13	Nate Wolters	4.68343451864700780572419774501300954033	10	5.31656548135299219427580225498699045967	65
26551	02-NOV-13	Khris Middleton	3.45021037868162692847124824684431977559	0	-3.45021037868162692847124824684431977559	46
26550	02-NOV-13	John Henson	1.88321167883211678832116788321167883212	0	-1.88321167883211678832116788321167883212	50
26526	02-NOV-13	Monta Ellis	5.04577464788732394366197183098591549296	1.89473684210526315789473684210526315789	-3.15103780578206078576723498888065233507	70
26528	02-NOV-13	Dirk Nowitzki	2.4627384842415937598819437124486138927	1.125	-1.3377384842415937598819437124486138927	62
26527	02-NOV-13	Shawn Marion	2.2772322448047499429093400319707695821	4.23529411764705882352941176470588235294	1.95806187284230888062007173273511277084	59
26525	02-NOV-13	Jose Calderon	6.17186397629462395936221250176379286017	4.61538461538461538461538461538461538462	-1.55647936091000857474682788637917747555	64
26529	02-NOV-13	Samuel Dalembert	1.03574542284219703574542284219703574542	2.76923076923076923076923076923076923077	1.73348534638857219502380792703373348535	48
26530	02-NOV-13	Vince Carter	3.03003918154114061819764910753156290814	2.76923076923076923076923076923076923077	-0.26080841231037138742841833830079367737	53
26531	02-NOV-13	DeJuan Blair	1.9873817034700315457413249211356466877	0	-1.9873817034700315457413249211356466877	40
26554	02-NOV-13	James Harden	7.35643324448752120184153137872546644052	4.18604651162790697674418604651162790698	-3.17038673285961422509734533221383853354	82
26555	02-NOV-13	Chandler Parsons	3.32374622356495468277945619335347432024	5.14285714285714285714285714285714285714	1.8191109192921881743634009495036685369	77
26556	02-NOV-13	Dwight Howard	1.60939431396786155747836835599505562423	0.972972972972972972972972972972972972972	-0.636421340994888584505395383022082651258	69
26557	02-NOV-13	Jeremy Lin	5.95339641293602598503036294308713458551	4	-1.95339641293602598503036294308713458551	66
26558	02-NOV-13	Omer Asik	1.14599341383095499451152579582875960483	0	-1.14599341383095499451152579582875960483	43
26559	02-NOV-13	Francisco Garcia	2.31578947368421052631578947368421052631	0	-2.31578947368421052631578947368421052631	51
26560	02-NOV-13	Aaron Brooks	5.13972380178716490658001624695369618197	0	-5.13972380178716490658001624695369618197	44
26514	02-NOV-13	Marc Gasol	4.24022346368715083798882681564245810056	1	-3.24022346368715083798882681564245810056	73
26515	02-NOV-13	Zach Randolph	2.42906574394463667820069204152249134948	2.05714285714285714285714285714285714286	-0.37192288680177953534354918437963420662	71
26513	02-NOV-13	Mike Conley	6.40788177339901477832512315270935960591	7.57894736842105263157894736842105263158	1.17106559502203785325382421571169302567	74
26516	02-NOV-13	Tony Allen	1.89275014979029358897543439185140802876	0	-1.89275014979029358897543439185140802876	55
26519	02-NOV-13	Mike Miller	3.20556107249255213505461767626613704072	6	2.79443892750744786494538232373386295928	50
26518	02-NOV-13	Jerryd Bayless	4.31823745410036719706242350061199510404	2.32258064516129032258064516129032258064	-1.9956568089390768744817783393216725234	48
26586	02-NOV-13	Wesley Matthews	2.49436977842353795859062840537595350527	2.18181818181818181818181818181818181818	-0.31255159660535614040881022355777168709	73
26583	02-NOV-13	LaMarcus Aldridge	2.1897890218284774865284500867659146954	3.78947368421052631578947368421052631579	1.59968466238204882926102359744461162039	74
26584	02-NOV-13	Nicolas Batum	5.46140894993354009747452370403190075321	11	5.53859105006645990252547629596809924679	71
26585	02-NOV-13	Damian Lillard	6.24106929747792187127058636327472352614	7	0.75893070252207812872941363672527647386	70
26582	02-NOV-13	Robin Lopez	1.46470200131955135254013635363976248076	0.9	-0.56470200131955135254013635363976248076	63
26587	02-NOV-13	Mo Williams	6.87146529562982005141388174807197943445	3.13043478260869565217391304347826086957	-3.74103051302112439923996870459371856488	50
26562	02-NOV-13	Gordon Hayward	4.16280525986224170319348778960551033187	1.89473684210526315789473684210526315789	-2.26806841775697854529875094750024717398	77
26563	02-NOV-13	Enes Kanter	1.24318602804974861074358295845461762371	1.05882352941176470588235294117647058823	-0.18436249863798390486123001727814703548	72
26564	02-NOV-13	Derrick Favors	1.68305259539360605018906840838776211757	0	-1.68305259539360605018906840838776211757	70
26568	02-NOV-13	John Lucas	4.39844357976653696498054474708171206226	4.64516129032258064516129032258064516129	0.24671771055604368018074557549893309903	62
26565	02-NOV-13	Richard Jefferson	1.92805755395683453237410071942446043166	0	-1.92805755395683453237410071942446043166	49
26567	02-NOV-13	Alec Burks	2.91208350060216780409474106784423926134	2.11764705882352941176470588235294117647	-0.79443644177863839233003518549129808487	61
26595	02-NOV-13	DeMarcus Cousins	3.87949858471492114840274969672462596037	0	-3.87949858471492114840274969672462596037	53
26593	02-NOV-13	Marcus Thornton	2.09716251074806534823731728288907996561	0	-2.09716251074806534823731728288907996561	53
26594	02-NOV-13	John Salmons	3.26584559927906278161610093121057374587	3.78947368421052631578947368421052631579	0.52362808493146353417337275299995256992	48
26591	02-NOV-13	Greivis Vasquez	7.53057725281005905886835587730996380263	4.5	-3.03057725281005905886835587730996380263	44
26596	02-NOV-13	Isaiah Thomas	6.35572084882957777291621089477138481733	6	-0.35572084882957777291621089477138481733	61
26599	02-NOV-13	Jason Thompson	1.3097276264591439688715953307392996109	3.27272727272727272727272727272727272727	1.96299964626812875840113194198797311637	52
26598	02-NOV-13	Travis Outlaw	1.54736842105263157894736842105263157895	1.33333333333333333333333333333333333333	-0.21403508771929824561403508771929824562	45
26597	02-NOV-13	Ben McLemore	1.74464659475124778618579938818225728546	1.2	-0.54464659475124778618579938818225728546	43
26571	02-NOV-13	Tony Parker	7.11143587869930580928023383266350018268	9.81818181818181818181818181818181818182	2.70674593948251237253794798551831799914	69
26574	02-NOV-13	Tiago Splitter	2.42334271819810596365497824417711799335	0	-2.42334271819810596365497824417711799335	50
26573	02-NOV-13	Kawhi Leonard	2.79035969480440838076783335351822695894	1.38461538461538461538461538461538461539	-1.40574431018902376538321796890284234355	58
26576	02-NOV-13	Boris Diaw	4.3078421821724305893813930832927423283	4.64516129032258064516129032258064516129	0.33731910815015005577989723928790283299	53
26578	02-NOV-13	Manu Ginóbili	6.1870722433460076045627376425855513308	4.15384615384615384615384615384615384615	-2.03322608949985375840889148873939748465	53
26577	02-NOV-13	Marco Belinelli	2.81635883905013192612137203166226912929	5.33333333333333333333333333333333333333	2.51697449428320140721196130167106420404	43
26788	04-NOV-13	Brandon Bass	1.60575539568345323741007194244604316547	1.56521739130434782608695652173913043478	-0.04053800437910541132311542070691273069	60
26786	04-NOV-13	Gerald Wallace	3.35135135135135135135135135135135135135	3.85714285714285714285714285714285714286	0.50579150579150579150579150579150579151	64
26785	04-NOV-13	Avery Bradley	2.12752721617418351477449455676516329705	3.375	1.24747278382581648522550544323483670295	66
26784	04-NOV-13	Jeff Green	1.89634340222575516693163751987281399046	0.9	-0.99634340222575516693163751987281399046	60
26787	04-NOV-13	Vitor Faverani	1.41732283464566929133858267716535433071	0	-1.41732283464566929133858267716535433071	47
26790	04-NOV-13	Kelly Olynyk	3.2077185017026106696935300794551645857	0	-3.2077185017026106696935300794551645857	51
26792	04-NOV-13	Courtney Lee	2.33914421553090332805071315372424722662	3.78947368421052631578947368421052631579	1.45032946867962298773876053048627908917	41
26789	04-NOV-13	Jordan Crawford	5.12482468443197755960729312762973352034	5.76	0.63517531556802244039270687237026647966	47
26741	04-NOV-13	Kevin Love	2.95896080009196459363145189102195654673	5	2.04103919990803540636854810897804345327	77
26742	04-NOV-13	Nikola Pekovic	1.05238784370477568740955137481910274964	1.02857142857142857142857142857142857143	-0.02381641513334711598097994624767417821	76
26744	04-NOV-13	Ricky Rubio	9.24258760107816711590296495956873315364	6.92307692307692307692307692307692307692	-2.31951067800124403897988803649181007672	67
26743	04-NOV-13	Kevin Martin	2.07218844984802431610942249240121580547	3.1764705882352941176470588235294117647	1.10428213838726980153763633112819595923	70
26740	04-NOV-13	Corey Brewer	2.39815526518063028439661798616448885473	0.9473684210526315789473684210526315789468	-1.45078684412799870544924956511185727578	62
26746	04-NOV-13	Derrick Williams	1.2928176795580110497237569060773480663	0	-1.2928176795580110497237569060773480663	43
26745	04-NOV-13	Jose Barea	7.40636942675159235668789808917197452229	3.27272727272727272727272727272727272727	-4.13364215402431962941517081644470179502	40
26981	05-NOV-13	Chandler Parsons	3.32374622356495468277945619335347432024	1.09090909090909090909090909090909090909	-2.23283713265586377368854710244438341115	69
26979	05-NOV-13	James Harden	7.35643324448752120184153137872546644052	2.7	-4.65643324448752120184153137872546644052	73
26982	05-NOV-13	Jeremy Lin	5.95339641293602598503036294308713458551	4.96551724137931034482758620689655172414	-0.98787917155671564020277673619058286137	59
26980	05-NOV-13	Dwight Howard	1.60939431396786155747836835599505562423	1.89473684210526315789473684210526315789	0.28534252813740160041636848611020753366	64
26983	05-NOV-13	Omer Asik	1.14599341383095499451152579582875960483	1.63636363636363636363636363636363636364	0.49037022253268136912483784053487675881	46
26985	05-NOV-13	Omri Casspi	2.2250855647271995168109522850815381518	7.5	5.2749144352728004831890477149184618482	52
26986	05-NOV-13	Francisco Garcia	2.31578947368421052631578947368421052631	0	-2.31578947368421052631578947368421052631	44
27021	06-NOV-13	DeMar DeRozan	3.71777568975826428632442128640984026651	2.84210526315789473684210526315789473684	-0.87567042660036954948231602325194552967	78
27024	06-NOV-13	Kyle Lowry	7.20198401763571231744282171397079085147	6.54545454545454545454545454545454545454	-0.65652947218116686289736716851624539693	68
27023	06-NOV-13	Rudy Gay	2.77599575146043547530536378120021242698	1.94594594594594594594594594594594594595	-0.83004980551448952935941783525426648103	71
27025	06-NOV-13	Jonas Valan�?iūnas	0.9619178424272693220127356723685853414916	1.28571428571428571428571428571428571429	0.3237964432870163922729786133457003727984	55
27022	06-NOV-13	Amir Johnson	2.41044234952864394488759970993473531545	0.972972972972972972972972972972972972972	-1.43746937655567097191462673696176234248	61
27027	06-NOV-13	Landry Fields	2.05541561712846347607052896725440806045	4.23529411764705882352941176470588235294	2.17987850051859534745888279745147429249	45
27104	06-NOV-13	Enes Kanter	1.24318602804974861074358295845461762371	0	-1.24318602804974861074358295845461762371	73
27103	06-NOV-13	Gordon Hayward	4.16280525986224170319348778960551033187	4.5	0.33719474013775829680651221039448966813	71
27105	06-NOV-13	Derrick Favors	1.68305259539360605018906840838776211757	1.05882352941176470588235294117647058823	-0.62422906598184134430671546721129152934	58
27106	06-NOV-13	Richard Jefferson	1.92805755395683453237410071942446043166	3.375	1.44694244604316546762589928057553956834	55
27111	06-NOV-13	John Lucas	4.39844357976653696498054474708171206226	0	-4.39844357976653696498054474708171206226	47
